Project Name,File Name,Method Name,Start Line,End Line,Method Code,Documentation,Code With Doc,TokenID
addons,AntiStandby.py,deactivate,66,76,"def deactivate(self):        self.remove(self.TMP_FILE, try_trash=False)        if os.name == ""nt"":            self.win_standby(True)        elif sys.platform == ""darwin"":            self.osx_standby(True)        else:            self.linux_standby(True)",,"def deactivate(self):        self.remove(self.TMP_FILE, try_trash=False)        if os.name == ""nt"":            self.win_standby(True)        elif sys.platform == ""darwin"":            self.osx_standby(True)        else:            self.linux_standby(True)",67e8cd93-91a2-475b-8a8f-bcc4d42a4b8f
addons,AntiStandby.py,win_standby,79,97,"def win_standby(self, system=True, display=True):        import ctypes        set = ctypes.windll.kernel32.SetThreadExecutionState        if system:            if display:                set(Kernel32.ES_CONTINUOUS)            else:                set(Kernel32.ES_CONTINUOUS | Kernel32.ES_DISPLAY_REQUIRED)        else:            if display:                set(Kernel32.ES_CONTINUOUS | Kernel32.ES_SYSTEM_REQUIRED)            else:                set(                    Kernel32.ES_CONTINUOUS                    | Kernel32.ES_SYSTEM_REQUIRED                    | Kernel32.ES_DISPLAY_REQUIRED                )",,"def win_standby(self, system=True, display=True):        import ctypes        set = ctypes.windll.kernel32.SetThreadExecutionState        if system:            if display:                set(Kernel32.ES_CONTINUOUS)            else:                set(Kernel32.ES_CONTINUOUS | Kernel32.ES_DISPLAY_REQUIRED)        else:            if display:                set(Kernel32.ES_CONTINUOUS | Kernel32.ES_SYSTEM_REQUIRED)            else:                set(                    Kernel32.ES_CONTINUOUS                    | Kernel32.ES_SYSTEM_REQUIRED                    | Kernel32.ES_DISPLAY_REQUIRED                )",a5271334-ae78-4100-b3eb-66f732e802a5
addons,AntiStandby.py,osx_standby,100,113,"def osx_standby(self, system=True, display=True):        try:            if system:                caffeine.off()            else:                caffeine.on(display)        except NameError:            self.log_warning(                self._(""Unable to change power state""), self._(""caffeine lib not found"")            )        except Exception as exc:            self.log_warning(self._(""Unable to change power state""), exc)",,"def osx_standby(self, system=True, display=True):        try:            if system:                caffeine.off()            else:                caffeine.on(display)        except NameError:            self.log_warning(                self._(""Unable to change power state""), self._(""caffeine lib not found"")            )        except Exception as exc:            self.log_warning(self._(""Unable to change power state""), exc)",207b3984-b023-4410-a6c7-d15d44b19159
addons,AntiStandby.py,linux_standby,116,135,"def linux_standby(self, system=True, display=True):        try:            if system:                if self.pid:                    self.pid.kill()            elif not self.pid:                self.pid = subprocess.Popen([""caffeine""])        except Exception as exc:            self.log_warning(self._(""Unable to change system power state""), exc)        try:            if display:                subprocess.call([""xset"", ""+dpms"", ""s"", ""default""])            else:                subprocess.call([""xset"", ""-dpms"", ""s"", ""off""])        except Exception as exc:            self.log_warning(self._(""Unable to change display power state""), exc)",,"def linux_standby(self, system=True, display=True):        try:            if system:                if self.pid:                    self.pid.kill()            elif not self.pid:                self.pid = subprocess.Popen([""caffeine""])        except Exception as exc:            self.log_warning(self._(""Unable to change system power state""), exc)        try:            if display:                subprocess.call([""xset"", ""+dpms"", ""s"", ""default""])            else:                subprocess.call([""xset"", ""-dpms"", ""s"", ""off""])        except Exception as exc:            self.log_warning(self._(""Unable to change display power state""), exc)",3a7d920b-2d2b-4536-836a-cbb40959b336
addons,AntiStandby.py,touch,138,142,"def touch(self, path):        with open(path, mode=""w""):            os.utime(path, None)        self.mtime = time.time()",,"def touch(self, path):        with open(path, mode=""w""):            os.utime(path, None)        self.mtime = time.time()",50206648-553f-47b8-90ef-e33c3123e466
addons,AntiStandby.py,max_mtime,145,154,"def max_mtime(self, path):        return max(            0,            0,            *(                os.path.getmtime(os.path.join(root, file))                for root, dirs, files in os.walk(os.fsdecode(path), topdown=False)                for file in files            ),        )",,"def max_mtime(self, path):        return max(            0,            0,            *(                os.path.getmtime(os.path.join(root, file))                for root, dirs, files in os.walk(os.fsdecode(path), topdown=False)                for file in files            ),        )",168c8e25-9ed9-45bf-af0c-023c0379eebc
addons,AntiStandby.py,periodical_task,156,171,"def periodical_task(self):        if not self.config.get(""hdd""):            return        if (            self.pyload.thread_manager.pause            or not self.pyload.api.is_time_download()            or not self.pyload.thread_manager.get_active_files()        ):            return        dl_folder = self.pyload.config.get(""general"", ""storage_folder"")        if (self.max_mtime(dl_folder) - self.mtime) < self.periodical.interval:            return        self.touch(self.TMP_FILE)",,"def periodical_task(self):        if not self.config.get(""hdd""):            return        if (            self.pyload.thread_manager.pause            or not self.pyload.api.is_time_download()            or not self.pyload.thread_manager.get_active_files()        ):            return        dl_folder = self.pyload.config.get(""general"", ""storage_folder"")        if (self.max_mtime(dl_folder) - self.mtime) < self.periodical.interval:            return        self.touch(self.TMP_FILE)",589bfe44-a5fc-4a10-bd59-9adfa2555b2e
addons,AntiVirus.py,scan,47,144,"def scan(self, pyfile, thread):        avfile = os.fsdecode(self.config.get(""avfile""))        avargs = os.fsdecode(self.config.get(""avargs"").strip())        if not os.path.isfile(avfile):            self.fail(self._(""Antivirus executable not found""))        scanfolder = self.config.get(""avtarget"") == ""folder""        if scanfolder:            dl_folder = self.pyload.config.get(""general"", ""storage_folder"")            package_folder = (                pyfile.package().folder                if self.pyload.config.get(""general"", ""folder_per_package"")                else """"            )            target = os.path.join(dl_folder, package_folder, pyfile.name)            target_repr = ""Folder: "" + package_folder or dl_folder        else:            target = os.fsdecode(pyfile.plugin.last_download)            target_repr = ""File: "" + os.path.basename(pyfile.plugin.last_download)        if not exists(target):            return        thread.add_active(pyfile)        pyfile.set_custom_status(self._(""virus scanning""))        pyfile.set_progress(0)        try:            p = subprocess.Popen([avfile, avargs, target])            out, err = (to_str(x).strip() for x in p.communicate())            if out:                self.log_info(target_repr, out)            if err:                self.log_warning(target_repr, err)                if not self.config.get(""ignore-err""):                    self.log_debug(""Delete/Quarantine task aborted due scan error"")                    return            if p.returncode:                action = self.config.get(""action"")                if scanfolder:                    if action == ""Antivirus default"":                        self.log_warning(                            self._(""Delete/Quarantine task skipped in folder scan mode"")                        )                    return                pyfile.error = self._(""Infected file"")                try:                    if action == ""Delete"":                        if not self.config.get(""deltotrash""):                            os.remove(target)                        else:                            try:                                send2trash.send2trash(target)                            except NameError:                                self.log_warning(                                    self._(                                        ""Send2Trash lib not found, moving to quarantine instead""                                    )                                )                                pyfile.set_custom_status(self._(""file moving""))                                shutil.move(target, self.config.get(""quardir""))                            except Exception as exc:                                self.log_warning(                                    self._(                                        ""Unable to move file to trash: {}, moving to quarantine instead""                                    ).format(exc)                                )                                pyfile.set_custom_status(self._(""file moving""))                                shutil.move(target, self.config.get(""quardir""))                            else:                                self.log_debug(""Successfully moved file to trash"")                    elif action == ""Quarantine"":                        pyfile.set_custom_status(self._(""file moving""))                        shutil.move(target, self.config.get(""quardir""))                except (IOError, shutil.Error) as exc:                    self.log_error(target_repr, action + "" action failed!"", exc)            elif not err:                self.log_debug(target_repr, ""No infected file found"")        finally:            pyfile.set_progress(100)            thread.finish_file(pyfile)",,"def scan(self, pyfile, thread):        avfile = os.fsdecode(self.config.get(""avfile""))        avargs = os.fsdecode(self.config.get(""avargs"").strip())        if not os.path.isfile(avfile):            self.fail(self._(""Antivirus executable not found""))        scanfolder = self.config.get(""avtarget"") == ""folder""        if scanfolder:            dl_folder = self.pyload.config.get(""general"", ""storage_folder"")            package_folder = (                pyfile.package().folder                if self.pyload.config.get(""general"", ""folder_per_package"")                else """"            )            target = os.path.join(dl_folder, package_folder, pyfile.name)            target_repr = ""Folder: "" + package_folder or dl_folder        else:            target = os.fsdecode(pyfile.plugin.last_download)            target_repr = ""File: "" + os.path.basename(pyfile.plugin.last_download)        if not exists(target):            return        thread.add_active(pyfile)        pyfile.set_custom_status(self._(""virus scanning""))        pyfile.set_progress(0)        try:            p = subprocess.Popen([avfile, avargs, target])            out, err = (to_str(x).strip() for x in p.communicate())            if out:                self.log_info(target_repr, out)            if err:                self.log_warning(target_repr, err)                if not self.config.get(""ignore-err""):                    self.log_debug(""Delete/Quarantine task aborted due scan error"")                    return            if p.returncode:                action = self.config.get(""action"")                if scanfolder:                    if action == ""Antivirus default"":                        self.log_warning(                            self._(""Delete/Quarantine task skipped in folder scan mode"")                        )                    return                pyfile.error = self._(""Infected file"")                try:                    if action == ""Delete"":                        if not self.config.get(""deltotrash""):                            os.remove(target)                        else:                            try:                                send2trash.send2trash(target)                            except NameError:                                self.log_warning(                                    self._(                                        ""Send2Trash lib not found, moving to quarantine instead""                                    )                                )                                pyfile.set_custom_status(self._(""file moving""))                                shutil.move(target, self.config.get(""quardir""))                            except Exception as exc:                                self.log_warning(                                    self._(                                        ""Unable to move file to trash: {}, moving to quarantine instead""                                    ).format(exc)                                )                                pyfile.set_custom_status(self._(""file moving""))                                shutil.move(target, self.config.get(""quardir""))                            else:                                self.log_debug(""Successfully moved file to trash"")                    elif action == ""Quarantine"":                        pyfile.set_custom_status(self._(""file moving""))                        shutil.move(target, self.config.get(""quardir""))                except (IOError, shutil.Error) as exc:                    self.log_error(target_repr, action + "" action failed!"", exc)            elif not err:                self.log_debug(target_repr, ""No infected file found"")        finally:            pyfile.set_progress(100)            thread.finish_file(pyfile)",112d8967-aae5-4efb-895e-910ebe2d0873
addons,AntiVirus.py,download_finished,146,147,"def download_finished(self, pyfile):        return self.scan(pyfile)",,"def download_finished(self, pyfile):        return self.scan(pyfile)",fa04a555-2f02-4967-b7c7-1d0c8c6a3287
addons,AntiVirus.py,download_failed,149,152,"def download_failed(self, pyfile):        #: Check if pyfile is still ""failed"", maybe might has been restarted in meantime        if pyfile.status == 8 and self.config.get(""scanfailed""):            return self.scan(pyfile)",,"def download_failed(self, pyfile):        #: Check if pyfile is still ""failed"", maybe might has been restarted in meantime        if pyfile.status == 8 and self.config.get(""scanfailed""):            return self.scan(pyfile)",9f7c45f9-99da-4208-ba68-769773ab15f7
addons,AppriseNotify.py,get_key,36,37,"def get_key(self):        return self.config.get(""configs"").split("","")",,"def get_key(self):        return self.config.get(""configs"").split("","")",9be6f58f-27c2-4080-9185-b41bc8d7eff4
addons,AppriseNotify.py,send,39,60,"def send(self, event, msg, key):        if not check_module(""apprise""):            self.log_error(                self._(""Cannot send notification: apprise is not installed.""),                self._(""Install apprise by issuing 'pip install apprise' command.""),            )            return        import apprise        apprise_obj = apprise.Apprise()        apprise_config = apprise.AppriseConfig()        for c in key:            apprise_config.add(c)        apprise_obj.add(apprise_config)        apprise_obj.notify(            title=self.config.get(""title""),            body=""%s: %s"" % (event, msg) if msg else event,        )",,"def send(self, event, msg, key):        if not check_module(""apprise""):            self.log_error(                self._(""Cannot send notification: apprise is not installed.""),                self._(""Install apprise by issuing 'pip install apprise' command.""),            )            return        import apprise        apprise_obj = apprise.Apprise()        apprise_config = apprise.AppriseConfig()        for c in key:            apprise_config.add(c)        apprise_obj.add(apprise_config)        apprise_obj.notify(            title=self.config.get(""title""),            body=""%s: %s"" % (event, msg) if msg else event,        )",dd4c27e6-f740-4b29-8ff1-fa3d264944b2
addons,BypassCaptcha.py,__init__,12,13,"def __init__(self, err):        self.err = err",,"def __init__(self, err):        self.err = err",54070b9f-61e8-4151-9637-f061e3886796
addons,BypassCaptcha.py,get_code,15,16,def get_code(self):        return self.err,,def get_code(self):        return self.err,0c5c4d50-ccb7-4e17-b713-3baa3cf48eb1
addons,BypassCaptcha.py,__str__,18,19,"def __str__(self):        return ""<BypassCaptchaException {}>"".format(self.err)",,"def __str__(self):        return ""<BypassCaptchaException {}>"".format(self.err)",5f6fe228-60c3-4ea4-9454-408cbca5de9c
addons,BypassCaptcha.py,__repr__,21,22,"def __repr__(self):        return ""<BypassCaptchaException {}>"".format(self.err)",,"def __repr__(self):        return ""<BypassCaptchaException {}>"".format(self.err)",85c71717-03a3-48bd-b4da-9ea37db2dcc4
addons,BypassCaptcha.py,get_credits,51,55,"def get_credits(self):        res = self.load(self.GETCREDITS_URL, post={""key"": self.config.get(""passkey"")})        data = dict(x.split("" "", 1) for x in res.splitlines())        return int(data[""Left""])",,"def get_credits(self):        res = self.load(self.GETCREDITS_URL, post={""key"": self.config.get(""passkey"")})        data = dict(x.split("" "", 1) for x in res.splitlines())        return int(data[""Left""])",9116ccba-23d5-43e2-b2b9-d712b0f974dc
addons,BypassCaptcha.py,submit,57,82,"def submit(self, captcha, captcha_type=""file"", match=None):        with get_request() as req:            #: Raise timeout threshold            req.c.setopt(pycurl.LOW_SPEED_TIME, 80)            res = self.load(                self.SUBMIT_URL,                post={                    ""vendor_key"": self.PYLOAD_KEY,                    ""key"": self.config.get(""passkey""),                    ""gen_task_id"": ""1"",                    ""file"": (pycurl.FORM_FILE, captcha),                },                req=req,            )        data = dict(x.split("" "", 1) for x in res.splitlines())        if not data or ""Value"" not in data:            raise BypassCaptchaException(res)        result = data[""Value""]        ticket = data[""TaskId""]        self.log_debug(f""Result {ticket} : {result}"")        return ticket, result",,"def submit(self, captcha, captcha_type=""file"", match=None):        with get_request() as req:            #: Raise timeout threshold            req.c.setopt(pycurl.LOW_SPEED_TIME, 80)            res = self.load(                self.SUBMIT_URL,                post={                    ""vendor_key"": self.PYLOAD_KEY,                    ""key"": self.config.get(""passkey""),                    ""gen_task_id"": ""1"",                    ""file"": (pycurl.FORM_FILE, captcha),                },                req=req,            )        data = dict(x.split("" "", 1) for x in res.splitlines())        if not data or ""Value"" not in data:            raise BypassCaptchaException(res)        result = data[""Value""]        ticket = data[""TaskId""]        self.log_debug(f""Result {ticket} : {result}"")        return ticket, result",9bbf60f7-165c-4ce6-826c-bf12bacb9d0f
addons,BypassCaptcha.py,respond,84,95,"def respond(self, ticket, success):        try:            res = self.load(                self.RESPOND_URL,                post={                    ""task_id"": ticket,                    ""key"": self.config.get(""passkey""),                    ""cv"": 1 if success else 0,                },            )        except BadHeader as exc:            self.log_error(self._(""Could not send response""), exc)",,"def respond(self, ticket, success):        try:            res = self.load(                self.RESPOND_URL,                post={                    ""task_id"": ticket,                    ""key"": self.config.get(""passkey""),                    ""cv"": 1 if success else 0,                },            )        except BadHeader as exc:            self.log_error(self._(""Could not send response""), exc)",f324d3d3-8c51-4b13-b439-671f026a8e52
addons,BypassCaptcha.py,captcha_task,97,117,"def captcha_task(self, task):        if ""service"" in task.data:            return False        if not task.is_textual():            return False        if not self.config.get(""passkey""):            return False        if self.pyload.is_client_connected() and self.config.get(""check_client""):            return False        if self.get_credits() > 0:            task.handler.append(self)            task.data[""service""] = self.classname            task.set_waiting(100)            self._process_captcha(task)        else:            self.log_info(self._(""Your account has not enough credits""))",,"def captcha_task(self, task):        if ""service"" in task.data:            return False        if not task.is_textual():            return False        if not self.config.get(""passkey""):            return False        if self.pyload.is_client_connected() and self.config.get(""check_client""):            return False        if self.get_credits() > 0:            task.handler.append(self)            task.data[""service""] = self.classname            task.set_waiting(100)            self._process_captcha(task)        else:            self.log_info(self._(""Your account has not enough credits""))",afad08fc-ffe2-42c5-9969-62a1afc83ce3
addons,BypassCaptcha.py,captcha_correct,119,121,"def captcha_correct(self, task):        if task.data[""service""] == self.classname and ""ticket"" in task.data:            self.respond(task.data[""ticket""], True)",,"def captcha_correct(self, task):        if task.data[""service""] == self.classname and ""ticket"" in task.data:            self.respond(task.data[""ticket""], True)",3604d225-714a-485b-8a6d-97a9b10ec014
addons,BypassCaptcha.py,captcha_invalid,123,125,"def captcha_invalid(self, task):        if task.data[""service""] == self.classname and ""ticket"" in task.data:            self.respond(task.data[""ticket""], False)",,"def captcha_invalid(self, task):        if task.data[""service""] == self.classname and ""ticket"" in task.data:            self.respond(task.data[""ticket""], False)",2b0d8fa2-7a43-45a6-869e-0219c437f077
addons,BypassCaptcha.py,_process_captcha,128,137,"def _process_captcha(self, task):        c = task.captcha_params[""file""]        try:            ticket, result = self.submit(c)        except BypassCaptchaException as exc:            task.error = exc.get_code()            return        task.data[""ticket""] = ticket        task.set_result(result)",,"def _process_captcha(self, task):        c = task.captcha_params[""file""]        try:            ticket, result = self.submit(c)        except BypassCaptchaException as exc:            task.error = exc.get_code()            return        task.data[""ticket""] = ticket        task.set_result(result)",74b202e5-1ed8-44fb-96a1-1bacb9075435
addons,Captcha9Kw.py,get_credits,64,81,"def get_credits(self):        res = self.load(            self.API_URL,            get={                ""apikey"": self.config.get(""passkey""),                ""pyload"": ""1"",                ""source"": ""pyload"",                ""action"": ""usercaptchaguthaben"",            },        )        if res.isdigit():            self.log_info(self._(""{} credits left"").format(res))            credits = self.info[""credits""] = int(res)            return credits        else:            self.log_error(res)            return 0",,"def get_credits(self):        res = self.load(            self.API_URL,            get={                ""apikey"": self.config.get(""passkey""),                ""pyload"": ""1"",                ""source"": ""pyload"",                ""action"": ""usercaptchaguthaben"",            },        )        if res.isdigit():            self.log_info(self._(""{} credits left"").format(res))            credits = self.info[""credits""] = int(res)            return credits        else:            self.log_error(res)            return 0",9d5f813f-942e-4770-8960-0edd2ae6bef0
addons,Captcha9Kw.py,_process_captcha,84,225,"def _process_captcha(self, task):        pluginname = task.captcha_params[""plugin""]        if task.is_interactive() or task.is_invisible():            url_p = urllib.parse.urlparse(task.captcha_params[""url""])            if url_p.scheme not in (""http"", ""https""):                self.log_error(self._(""Invalid url""))                return            post_data = {                ""pageurl"": ""{}://{}/"".format(url_p.scheme, url_p.netloc),                ""oldsource"": self.INTERACTIVE_TYPES[                    task.captcha_params[""captcha_plugin""]                ],                ""captchachoice"": self.INTERACTIVE_TYPES[                    task.captcha_params[""captcha_plugin""]                ],                ""isInvisible"": ""INVISIBLE"" if task.is_invisible() else ""NORMAL"",                ""data-sitekey"": task.captcha_params[""sitekey""],                ""securetoken"": task.captcha_params.get(""securetoken"", """"),            }        else:            try:                with open(task.captcha_params[""file""], mode=""rb"") as fp:                    data = fp.read()            except IOError as exc:                self.log_error(exc)                return            post_data = {                ""file-upload-01"": base64.b64encode(data),                ""oldsource"": pluginname,            }        option = {            ""min"": 2,            ""max"": 50,            ""phrase"": 0,            ""numeric"": 0,            ""case_sensitive"": 0,            ""math"": 0,            ""prio"": min(max(self.config.get(""prio""), 0), 10),            ""confirm"": self.config.get(""confirm""),            ""timeout"": min(max(self.config.get(""timeout""), 300), 3999),            ""selfsolve"": self.config.get(""selfsolve""),            ""cph"": self.config.get(""captchaperhour""),            ""cpm"": self.config.get(""captchapermin""),        }        for opt in self.config.get(""hoster_options"", """").split(""|""):            if not opt:                continue            details = (x.strip() for x in opt.split("";""))            if not details or details[0].lower() != pluginname.lower():                continue            for d in details:                hosteroption = d.split("" "")                if len(hosteroption) < 2 or not hosteroption[1].isdigit():                    continue                o = hosteroption[0].lower()                if o in option:                    option[o] = hosteroption[1]            break        post_data.update(            {                ""apikey"": self.config.get(""passkey""),                ""prio"": option[""prio""],                ""confirm"": option[""confirm""],                ""maxtimeout"": option[""timeout""],                ""selfsolve"": option[""selfsolve""],                ""captchaperhour"": option[""cph""],                ""captchapermin"": option[""cpm""],                ""case-sensitive"": option[""case_sensitive""],                ""min_len"": option[""min""],                ""max_len"": option[""max""],                ""phrase"": option[""phrase""],                ""numeric"": option[""numeric""],                ""math"": option[""math""],                ""pyload"": 1,                ""source"": ""pyload"",                ""base64"": 0 if task.is_interactive() or task.is_invisible() else 1,                ""mouse"": 1 if task.is_positional() else 0,                ""interactive"": 1 if task.is_interactive() or task.is_invisible() else 0,                ""action"": ""usercaptchaupload"",            }        )        for _ in range(5):            try:                res = self.load(self.API_URL, post=post_data)            except BadHeader as exc:                res = exc.content                time.sleep(3)            else:                if res and res.isdigit():                    break        else:            self.log_error(self._(""Bad request: {}"").format(res))            return        self.log_debug(            ""NewCaptchaID ticket: {}"".format(res), task.captcha_params.get(""file"", """")        )        task.data[""ticket""] = res        for _ in range(int(self.config.get(""timeout"") // 5)):            result = self.load(                self.API_URL,                get={                    ""apikey"": self.config.get(""passkey""),                    ""id"": res,                    ""pyload"": ""1"",                    ""info"": ""1"",                    ""source"": ""pyload"",                    ""action"": ""usercaptchacorrectdata"",                },            )            if not result or result == ""NO DATA"":                time.sleep(5)            else:                break        else:            self.log_debug(f""Could not send request: {res}"")            result = None        self.log_info(self._(""Captcha result for ticket {}: {}"").format(res, result))        task.set_result(result)",,"def _process_captcha(self, task):        pluginname = task.captcha_params[""plugin""]        if task.is_interactive() or task.is_invisible():            url_p = urllib.parse.urlparse(task.captcha_params[""url""])            if url_p.scheme not in (""http"", ""https""):                self.log_error(self._(""Invalid url""))                return            post_data = {                ""pageurl"": ""{}://{}/"".format(url_p.scheme, url_p.netloc),                ""oldsource"": self.INTERACTIVE_TYPES[                    task.captcha_params[""captcha_plugin""]                ],                ""captchachoice"": self.INTERACTIVE_TYPES[                    task.captcha_params[""captcha_plugin""]                ],                ""isInvisible"": ""INVISIBLE"" if task.is_invisible() else ""NORMAL"",                ""data-sitekey"": task.captcha_params[""sitekey""],                ""securetoken"": task.captcha_params.get(""securetoken"", """"),            }        else:            try:                with open(task.captcha_params[""file""], mode=""rb"") as fp:                    data = fp.read()            except IOError as exc:                self.log_error(exc)                return            post_data = {                ""file-upload-01"": base64.b64encode(data),                ""oldsource"": pluginname,            }        option = {            ""min"": 2,            ""max"": 50,            ""phrase"": 0,            ""numeric"": 0,            ""case_sensitive"": 0,            ""math"": 0,            ""prio"": min(max(self.config.get(""prio""), 0), 10),            ""confirm"": self.config.get(""confirm""),            ""timeout"": min(max(self.config.get(""timeout""), 300), 3999),            ""selfsolve"": self.config.get(""selfsolve""),            ""cph"": self.config.get(""captchaperhour""),            ""cpm"": self.config.get(""captchapermin""),        }        for opt in self.config.get(""hoster_options"", """").split(""|""):            if not opt:                continue            details = (x.strip() for x in opt.split("";""))            if not details or details[0].lower() != pluginname.lower():                continue            for d in details:                hosteroption = d.split("" "")                if len(hosteroption) < 2 or not hosteroption[1].isdigit():                    continue                o = hosteroption[0].lower()                if o in option:                    option[o] = hosteroption[1]            break        post_data.update(            {                ""apikey"": self.config.get(""passkey""),                ""prio"": option[""prio""],                ""confirm"": option[""confirm""],                ""maxtimeout"": option[""timeout""],                ""selfsolve"": option[""selfsolve""],                ""captchaperhour"": option[""cph""],                ""captchapermin"": option[""cpm""],                ""case-sensitive"": option[""case_sensitive""],                ""min_len"": option[""min""],                ""max_len"": option[""max""],                ""phrase"": option[""phrase""],                ""numeric"": option[""numeric""],                ""math"": option[""math""],                ""pyload"": 1,                ""source"": ""pyload"",                ""base64"": 0 if task.is_interactive() or task.is_invisible() else 1,                ""mouse"": 1 if task.is_positional() else 0,                ""interactive"": 1 if task.is_interactive() or task.is_invisible() else 0,                ""action"": ""usercaptchaupload"",            }        )        for _ in range(5):            try:                res = self.load(self.API_URL, post=post_data)            except BadHeader as exc:                res = exc.content                time.sleep(3)            else:                if res and res.isdigit():                    break        else:            self.log_error(self._(""Bad request: {}"").format(res))            return        self.log_debug(            ""NewCaptchaID ticket: {}"".format(res), task.captcha_params.get(""file"", """")        )        task.data[""ticket""] = res        for _ in range(int(self.config.get(""timeout"") // 5)):            result = self.load(                self.API_URL,                get={                    ""apikey"": self.config.get(""passkey""),                    ""id"": res,                    ""pyload"": ""1"",                    ""info"": ""1"",                    ""source"": ""pyload"",                    ""action"": ""usercaptchacorrectdata"",                },            )            if not result or result == ""NO DATA"":                time.sleep(5)            else:                break        else:            self.log_debug(f""Could not send request: {res}"")            result = None        self.log_info(self._(""Captcha result for ticket {}: {}"").format(res, result))        task.set_result(result)",1ab0b492-2add-41e5-a0fe-1f46066c073a
addons,Captcha9Kw.py,captcha_task,227,291,"def captcha_task(self, task):        if task.is_interactive() or task.is_invisible():            if task.captcha_params[                ""captcha_plugin""            ] not in self.INTERACTIVE_TYPES.keys() or not self.config.get(                ""solve_interactive""            ):                return        else:            if not task.is_textual() and not task.is_positional():                return        if not self.config.get(""passkey""):            return        if self.pyload.is_client_connected() and self.config.get(""check_client""):            return        credits = self.get_credits()        if credits <= 0:            self.log_error(self._(""Your captcha 9kw.eu account has not enough credits""))            return        max_queue = min(self.config.get(""queue""), 999)        timeout = min(max(self.config.get(""timeout""), 300), 3999)        pluginname = task.captcha_params[""plugin""]        for _ in range(5):            servercheck = self.load(""http://www.9kw.eu/grafik/servercheck.txt"")            if max_queue > int(re.search(r""queue=(\d+)"", servercheck).group(1)):                break            time.sleep(10)        else:            self.log_error(self._(""Too many captchas in queue""))            return        for opt in self.config.get(""hoster_options"", """").split(""|""):            if not opt:                continue            details = [x.strip() for x in opt.split("":"")]            if not details or details[0].lower() != pluginname.lower():                continue            for d in details:                hosteroption = d.split(""="")                if (                    len(hosteroption) > 1                    and hosteroption[0].lower() == ""timeout""                    and hosteroption[1].isdigit()                ):                    timeout = int(hosteroption[1])            break        task.handler.append(self)        task.set_waiting(timeout)        self._process_captcha(task)",,"def captcha_task(self, task):        if task.is_interactive() or task.is_invisible():            if task.captcha_params[                ""captcha_plugin""            ] not in self.INTERACTIVE_TYPES.keys() or not self.config.get(                ""solve_interactive""            ):                return        else:            if not task.is_textual() and not task.is_positional():                return        if not self.config.get(""passkey""):            return        if self.pyload.is_client_connected() and self.config.get(""check_client""):            return        credits = self.get_credits()        if credits <= 0:            self.log_error(self._(""Your captcha 9kw.eu account has not enough credits""))            return        max_queue = min(self.config.get(""queue""), 999)        timeout = min(max(self.config.get(""timeout""), 300), 3999)        pluginname = task.captcha_params[""plugin""]        for _ in range(5):            servercheck = self.load(""http://www.9kw.eu/grafik/servercheck.txt"")            if max_queue > int(re.search(r""queue=(\d+)"", servercheck).group(1)):                break            time.sleep(10)        else:            self.log_error(self._(""Too many captchas in queue""))            return        for opt in self.config.get(""hoster_options"", """").split(""|""):            if not opt:                continue            details = [x.strip() for x in opt.split("":"")]            if not details or details[0].lower() != pluginname.lower():                continue            for d in details:                hosteroption = d.split(""="")                if (                    len(hosteroption) > 1                    and hosteroption[0].lower() == ""timeout""                    and hosteroption[1].isdigit()                ):                    timeout = int(hosteroption[1])            break        task.handler.append(self)        task.set_waiting(timeout)        self._process_captcha(task)",be5413a3-6054-40af-b263-3ff5883514d0
addons,Captcha9Kw.py,_captcha_response,293,325,"def _captcha_response(self, task, correct):        request_type = ""correct"" if correct else ""refund""        if ""ticket"" not in task.data:            self.log_debug(                ""No CaptchaID for {} request (task: {})"".format(request_type, task)            )            return        passkey = self.config.get(""passkey"")        for _ in range(3):            res = self.load(                self.API_URL,                get={                    ""action"": ""usercaptchacorrectback"",                    ""apikey"": passkey,                    ""api_key"": passkey,                    ""correct"": ""1"" if correct else ""2"",                    ""pyload"": ""1"",                    ""source"": ""pyload"",                    ""id"": task.data[""ticket""],                },            )            self.log_debug(f""Request {request_type}: {res}"")            if res == ""OK"":                break            time.sleep(5)        else:            self.log_debug(f""Could not send {request_type} request: {res}"")",,"def _captcha_response(self, task, correct):        request_type = ""correct"" if correct else ""refund""        if ""ticket"" not in task.data:            self.log_debug(                ""No CaptchaID for {} request (task: {})"".format(request_type, task)            )            return        passkey = self.config.get(""passkey"")        for _ in range(3):            res = self.load(                self.API_URL,                get={                    ""action"": ""usercaptchacorrectback"",                    ""apikey"": passkey,                    ""api_key"": passkey,                    ""correct"": ""1"" if correct else ""2"",                    ""pyload"": ""1"",                    ""source"": ""pyload"",                    ""id"": task.data[""ticket""],                },            )            self.log_debug(f""Request {request_type}: {res}"")            if res == ""OK"":                break            time.sleep(5)        else:            self.log_debug(f""Could not send {request_type} request: {res}"")",5ad45aa9-0cef-440a-9f14-d61b927cded2
addons,Captcha9Kw.py,captcha_correct,327,328,"def captcha_correct(self, task):        self._captcha_response(task, True)",,"def captcha_correct(self, task):        self._captcha_response(task, True)",56980502-8a3e-4ad8-b800-a4577e6b607f
addons,Captcha9Kw.py,captcha_invalid,330,331,"def captcha_invalid(self, task):        self._captcha_response(task, False)",,"def captcha_invalid(self, task):        self._captcha_response(task, False)",850d49f9-41d0-43ca-8658-75bd43c1ea10
